f^N,bterm,kterm,t2,t3,t4,t6,t7,t8,t11,t12,t14,t15,t16,t17,t18,t19
6,3K5,3K4,0.035232,0.0,0.27508,0.109072,0.124816,0.588336,0.0,-0.043101,0.0,-0.366773,-0.136632,0.292571,-0.027774,0.52879
6,3K6,3K3,-0.044333,0.0,-0.094198,0.222608,0.126215,-0.312666,0.0,0.054235,0.0,0.125598,0.478839,-0.120845,0.644741,0.188989
6,3K6,3K4,-0.45124,0.0,0.034372,0.074792,0.049612,-0.419599,0.0,0.552026,0.0,-0.045829,0.430311,0.39197,-0.172124,0.269247
6,3K6,3K5,-0.074195,0.0,-0.452128,-0.186105,-0.021753,-0.576842,0.0,0.090767,0.0,0.602837,-0.042452,0.255366,-0.00566,0.120881
6,3K6,3K1,-0.245317,0.0,0.396421,-0.011544,-0.029779,-0.445584,0.0,0.747434,0.0,-0.528561,0.581526,0.598659,0.202206,0.611578
6,3K6,3K6,-0.901072,0.0,0.502427,0.002594,-0.35983,-0.031454,0.411943,1.102331,0.0,-0.669902,-0.486144,0.580148,-0.104052,-0.242461
6,3K6,3K2,1.276298,0.0,-0.753443,0.021154,-0.210484,-0.21614,0.0,-1.561367,0.0,1.00459,0.243421,-0.135967,0.194737,0.303808
6,3L1,3L1,-0.287128,0.459486,0.491353,-0.007103,-0.032393,-0.025978,-0.1602,-0.120582,0.241264,0.51799,0.040867,-0.045362,-0.065388,-0.126947
6,3L1,3L3,-0.434496,0.0,0.827412,0.198308,0.034616,-0.174502,0.0,0.011555,0.0,-1.103216,0.216179,0.557314,-0.18015,0.459673
6,3L1,3L2,-0.522019,-0.539449,0.028707,-0.017133,0.305435,-0.062662,-1.897583,0.354083,0.719265,-0.038276,0.335158,0.2506,-0.749176,-0.064249
6,3L2,3L1,-0.522019,-0.539449,0.028707,-0.017133,0.305435,-0.062662,-1.897583,0.354083,0.719265,-0.038276,0.335158,0.2506,-0.749176,-0.064249
6,3L2,3L3,-0.056959,0.0,-0.086774,-0.122102,-0.217095,0.273594,0.0,0.069681,0.0,0.115698,-0.391083,0.056012,0.425846,-0.554387
6,3L2,3L2,0.183108,0.223644,-0.03694,0.324807,0.093431,0.082659,0.915429,-0.224006,-0.298192,0.049254,-0.352945,-0.094315,0.203594,-0.031325
6,3L3,3L2,-0.056959,0.0,-0.086774,-0.122102,-0.217095,0.273594,0.0,0.069681,0.0,0.115698,-0.391083,0.056012,0.425846,-0.554387
6,3L3,3L1,-0.434496,0.0,0.827412,0.198308,0.034616,-0.174502,0.0,0.011555,0.0,-1.103216,0.216179,0.557314,-0.18015,0.459673
6,3L3,3L3,0.425433,0.0,-0.997112,0.168151,-0.117578,-0.146739,0.411943,-0.520456,0.0,1.329483,0.213996,-0.436272,0.067766,0.272524
6,3M1,3M2,-0.207576,0.230022,0.235634,-0.012557,0.008329,0.062981,-0.647306,0.295644,-0.306696,-0.314178,-0.109811,0.120025,-0.245629,-0.166707
6,3M1,3M3,0.618499,0.0,-0.256046,0.109944,0.187249,0.173881,0.0,-0.016449,0.0,0.341394,-0.307729,-0.396664,0.071803,-0.295875
6,3M1,3M1,0.059997,-0.45542,0.414845,-0.017758,0.011779,0.089069,0.045771,0.162523,-0.368673,0.466984,-0.106255,-0.11121,0.081735,0.036271
6,3M2,3M1,-0.207576,0.230022,0.235634,-0.012557,0.008329,0.062981,-0.647306,0.295644,-0.306696,-0.314178,-0.109811,0.120025,-0.245629,-0.166707
6,3M2,3M3,-0.19015,0.0,0.362103,-0.130271,0.195123,-0.272251,0.0,0.232621,0.0,-0.482805,0.326396,0.186989,-0.014506,0.611552
6,3M2,3M2,-0.554972,-0.3253,0.217624,0.13496,-0.15313,-0.15587,-1.968172,0.678928,0.433733,-0.290165,0.688615,0.119989,-0.903169,0.276563
6,3M3,3M1,0.618499,0.0,-0.256046,0.109944,0.187249,0.173881,0.0,-0.016449,0.0,0.341394,-0.307729,-0.396664,0.071803,-0.295875
6,3M3,3M2,-0.19015,0.0,0.362103,-0.130271,0.195123,-0.272251,0.0,0.232621,0.0,-0.482805,0.326396,0.186989,-0.014506,0.611552
6,3M3,3M3,0.777817,0.0,-0.856893,-0.187523,0.148418,0.074719,0.411943,-0.951547,0.0,1.142524,0.349416,-0.100089,0.174095,0.617507
6,3N,3N,-0.21856,0.0,0.673273,0.153428,0.077743,-0.110841,0.411943,0.267377,0.0,-0.897698,-0.294245,0.136964,0.186355,-0.103371
6,3O,3O,-0.077139,0.0,0.0,-0.127857,0.0,0.237517,0.411943,0.094368,0.0,0.0,-0.294245,-0.210713,0.294245,-0.163218
6,3P1,3P1,0.933381,0.0,0.0,0.0,0.0,0.0,0.0,0.934246,0.0,0.0,0.0,0.0,0.0,0.0
6,3P1,3P2,-0.825611,0.239046,0.0,0.0,0.0,0.0,1.00905,-0.561512,0.478091,0.0,-0.660687,0.0,-0.825859,0.0
6,3P1,3P3,1.244655,0.0,0.861892,0.0,0.0,0.0,0.0,0.846511,0.0,1.723783,-0.199205,1.112697,0.049801,0.0
6,3P1,3P4,0.284019,2.13809,0.0,0.0,0.0,0.0,0.0,0.284282,1.603567,0.0,0.0,0.0,0.0,0.0
6,3P1,3P6,-1.464582,0.0,2.02837,0.0,0.0,0.0,0.0,-1.46594,0.0,1.521278,0.0,0.0,0.0,0.0
6,3P1,3P5,-0.135401,0.0,2.437798,0.0,0.0,0.0,0.0,-0.135526,0.0,1.828348,0.0,0.0,0.0,0.0
6,3P2,3P1,-0.825611,0.239046,0.0,0.0,0.0,0.0,1.00905,-0.561512,0.478091,0.0,-0.660687,0.0,-0.825859,0.0
6,3P2,3P2,-1.066946,-3.67589,0.0,0.423229,0.0,0.0,0.045771,-1.203371,-1.930113,0.0,-0.25474,0.0,0.299694,0.0
6,3P2,3P6,0.027178,0.0,0.10351,0.100104,-0.365209,-0.948404,0.0,0.216113,0.0,-0.138013,-0.345565,-0.519675,-0.086391,0.297112
6,3P2,3P5,-0.382752,0.0,-0.290274,-0.649675,0.598536,0.0,0.0,0.030226,0.0,0.387033,-0.159737,0.624571,0.432888,-0.172782
6,3P2,3P4,0.644753,1.382047,0.0,-0.757095,0.0,0.0,-2.046961,-1.320694,-1.842729,0.0,-0.067014,0.0,0.318315,0.0
6,3P2,3P3,-0.097125,0.0,-1.64204,0.076565,0.338583,0.0,0.0,-0.011592,0.0,-1.329271,-0.049699,-0.100946,0.090361,0.195481
6,3P3,3P2,-0.097125,0.0,-1.64204,0.076565,0.338583,0.0,0.0,-0.011592,0.0,-1.329271,-0.049699,-0.100946,0.090361,0.195481
6,3P3,3P1,1.244655,0.0,0.861892,0.0,0.0,0.0,0.0,0.846511,0.0,1.723783,-0.199205,1.112697,0.049801,0.0
6,3P3,3P6,-0.467083,0.0,0.842654,-0.179888,-0.158165,0.486123,0.0,-0.706742,0.0,-1.123538,0.645989,-1.28484,-0.032299,-0.156625
6,3P3,3P4,-0.113886,0.0,0.262265,-0.410891,-1.514189,0.0,0.0,0.066421,0.0,-0.349687,0.222259,-0.564305,0.041421,0.437109
6,3P3,3P3,1.277792,-0.45542,-1.096279,-0.047709,0.020417,0.437427,0.045771,1.700377,-0.368673,-0.660125,0.238393,0.030436,0.10571,-0.023576
6,3P3,3P5,0.295202,0.230022,0.087521,0.648595,-0.223777,0.309307,-0.647306,0.215786,-0.306696,-0.116695,1.500748,-0.285163,0.950634,-0.373006
6,3P4,3P6,0.0,0.0,0.0,-1.35423,0.564218,0.424139,0.0,0.0,0.0,0.0,0.386353,0.132803,0.154541,-0.094296
6,3P4,3P1,0.284019,2.13809,0.0,0.0,0.0,0.0,0.0,0.284282,1.603567,0.0,0.0,0.0,0.0,0.0
6,3P4,3P4,-0.691393,-1.78915,0.0,-0.931103,0.0,0.0,1.327372,0.84582,2.385534,0.0,0.434556,0.0,0.869112,0.0
6,3P4,3P2,0.644753,1.382047,0.0,-0.757095,0.0,0.0,-2.046961,-1.320694,-1.842729,0.0,-0.067014,0.0,0.318315,0.0
6,3P4,3P3,-0.113886,0.0,0.262265,-0.410891,-1.514189,0.0,0.0,0.066421,0.0,-0.349687,0.222259,-0.564305,0.041421,0.437109
6,3P4,3P5,-0.074911,0.0,-0.370899,0.169484,-0.749485,0.0,0.0,0.091643,0.0,0.494532,-0.250029,0.798048,0.288604,0.030908
6,3P5,3P1,-0.135401,0.0,2.437798,0.0,0.0,0.0,0.0,-0.135526,0.0,1.828348,0.0,0.0,0.0,0.0
6,3P5,3P2,-0.382752,0.0,-0.290274,-0.649675,0.598536,0.0,0.0,0.030226,0.0,0.387033,-0.159737,0.624571,0.432888,-0.172782
6,3P5,3P5,0.607826,-0.3253,-0.044205,1.038065,0.408346,-0.765496,-1.968172,-0.743587,0.433733,0.05894,-0.510161,0.026632,1.086799,-0.277017
6,3P5,3P3,0.295202,0.230022,0.087521,0.648595,-0.223777,0.309307,-0.647306,0.215786,-0.306696,-0.116695,1.500748,-0.285163,0.950634,-0.373006
6,3P5,3P4,-0.074911,0.0,-0.370899,0.169484,-0.749485,0.0,0.0,0.091643,0.0,0.494532,-0.250029,0.798048,0.288604,0.030908
6,3P5,3P6,0.115887,0.0,0.507573,0.260162,0.503984,-1.142433,0.0,-0.141771,0.0,-0.676763,-0.361006,-0.984493,-0.055993,0.346555
6,3P6,3P4,0.0,0.0,0.0,-1.35423,0.564218,0.424139,0.0,0.0,0.0,0.0,0.386353,0.132803,0.154541,-0.094296
6,3P6,3P3,-0.467083,0.0,0.842654,-0.179888,-0.158165,0.486123,0.0,-0.706742,0.0,-1.123538,0.645989,-1.28484,-0.032299,-0.156625
6,3P6,3P2,0.027178,0.0,0.10351,0.100104,-0.365209,-0.948404,0.0,0.216113,0.0,-0.138013,-0.345565,-0.519675,-0.086391,0.297112
6,3P6,3P1,-1.464582,0.0,2.02837,0.0,0.0,0.0,0.0,-1.46594,0.0,1.521278,0.0,0.0,0.0,0.0
6,3P6,3P6,-0.494975,0.0,0.55698,-0.083995,0.122504,-1.06833,0.411943,0.60553,0.0,-0.742641,-0.055171,-1.751553,-0.311409,-0.145536
6,3P6,3P5,0.115887,0.0,0.507573,0.260162,0.503984,-1.142433,0.0,-0.141771,0.0,-0.676763,-0.361006,-0.984493,-0.055993,0.346555
6,5D1,5D2,0.415761,0.0,0.0,0.0,0.0,0.0,-1.284458,-0.161835,0.0,0.0,-0.576695,0.268437,0.360435,0.519826
6,5D1,5D3,1.302744,0.0,0.0,0.0,0.0,0.0,0.0,-0.507093,0.0,0.0,0.301169,0.84112,0.075292,-0.27147
6,5D1,5D1,1.555635,0.09759,-1.167007,0.0,0.0,0.0,-0.205971,0.692034,0.113855,-1.361508,0.0,0.0,0.0,0.0
6,5D2,5D2,0.060609,0.39036,-0.166715,0.652982,0.866278,0.0,1.098514,-0.074147,-0.52048,0.222287,-0.038532,-0.143486,-0.539449,0.222287
6,5D2,5D3,0.633042,0.0,0.391789,-0.181871,0.0754,0.0,0.0,-0.774435,0.0,-0.522385,0.160982,-0.0562,-0.225374,-0.319235
6,5D2,5D1,0.415761,0.0,0.0,0.0,0.0,0.0,-1.284458,-0.161835,0.0,0.0,-0.576695,0.268437,0.360435,0.519826
6,5D3,5D2,0.633042,0.0,0.391789,-0.181871,0.0754,0.0,0.0,-0.774435,0.0,-0.522385,0.160982,-0.0562,-0.225374,-0.319235
6,5D3,5D1,1.302744,0.0,0.0,0.0,0.0,0.0,0.0,-0.507093,0.0,0.0,0.301169,0.84112,0.075292,-0.27147
6,5D3,5D3,0.402224,-0.036596,0.471728,-0.085085,-0.154224,1.148245,-0.823886,-0.492063,0.048795,-0.628971,0.099833,-0.141855,0.176547,0.272807
6,5F1,5F2,-0.703562,0.0,0.0,0.0,0.0,0.0,0.0,0.273861,0.0,0.0,0.48795,0.0,0.609938,0.0
6,5F1,5F1,0.0,-0.87831,0.0,0.0,0.0,0.0,0.617914,0.0,-1.024695,0.0,0.0,0.0,0.0,0.0
6,5F2,5F2,1.349931,-0.036596,0.198922,0.069256,-0.114847,-0.820175,-0.823886,-1.651446,0.048795,-0.265229,-0.110342,-0.171204,0.147122,0.0
6,5F2,5F1,-0.703562,0.0,0.0,0.0,0.0,0.0,0.0,0.273861,0.0,0.0,0.48795,0.0,0.609938,0.0
6,5G1,5G3,1.237798,0.0,0.0,0.0,0.0,0.0,0.0,-0.481812,0.0,0.0,0.286155,-0.491807,0.071539,0.15873
6,5G1,5G1,0.565685,0.09759,1.060915,0.0,0.0,0.0,-0.205971,0.251649,0.113855,1.237734,0.0,0.0,0.0,0.0
6,5G1,5G2,0.151186,0.0,0.0,0.0,0.0,0.0,-1.284458,-0.058849,0.0,0.0,-0.209707,-0.244034,0.131067,-0.472569
6,5G2,5G2,0.02204,0.39036,0.151559,0.237448,-0.787525,0.0,1.098514,-0.026962,-0.52048,-0.202079,-0.014012,0.130441,-0.196163,-0.202079
6,5G2,5G1,0.151186,0.0,0.0,0.0,0.0,0.0,-1.284458,-0.058849,0.0,0.0,-0.209707,-0.244034,0.131067,-0.472569
6,5G2,5G3,0.601482,0.0,-0.229081,-0.172804,-0.044087,0.0,0.0,-0.735827,0.0,0.305441,0.152956,0.03286,-0.214139,0.186659
6,5G3,5G1,1.237798,0.0,0.0,0.0,0.0,0.0,0.0,-0.481812,0.0,0.0,0.286155,-0.491807,0.071539,0.15873
6,5G3,5G3,1.070762,-0.036596,-0.360682,0.06195,0.163815,0.323864,-0.823886,-1.309922,0.048795,0.480909,-0.09633,0.211089,0.10789,-0.102594
6,5G3,5G2,0.601482,0.0,-0.229081,-0.172804,-0.044087,0.0,0.0,-0.735827,0.0,0.305441,0.152956,0.03286,-0.214139,0.186659
6,5H1,5H1,0.038569,-0.58554,0.0,0.415534,0.0,0.0,1.647772,-0.047184,0.78072,0.0,0.073561,0.0,0.147122,0.0
6,5H1,5H2,0.0,0.0,0.261116,0.0,0.452267,0.0,0.0,0.0,0.0,-0.348155,0.0,0.112367,0.0,-0.174078
6,5H2,5H1,0.0,0.0,0.261116,0.0,0.452267,0.0,0.0,0.0,0.0,-0.348155,0.0,0.112367,0.0,-0.174078
6,5H2,5H2,-0.655681,-0.036596,-0.290732,-0.137446,0.047706,-0.26498,-0.823886,0.802131,0.048795,0.387642,0.183903,-0.018437,0.058849,-0.27747
6,5I1,5I1,-0.989949,0.09759,-0.285631,0.0,0.0,0.0,-0.205971,-0.440386,0.113855,-0.333236,0.0,0.0,0.0,0.0
6,5I1,5I2,-0.264575,0.0,0.0,0.0,0.0,0.0,-1.284458,0.102986,0.0,0.0,0.366988,0.065701,-0.229367,0.12723
6,5I2,5I2,-0.038569,0.39036,-0.040804,-0.415534,0.212026,0.0,1.098514,0.047184,-0.52048,0.054406,0.02452,-0.035119,0.343286,0.054406
6,5I2,5I1,-0.264575,0.0,0.0,0.0,0.0,0.0,-1.284458,0.102986,0.0,0.0,0.366988,0.065701,-0.229367,0.12723
6,5K,5K,-0.488547,-0.036596,0.266249,-0.012786,0.001767,-0.26498,-0.823886,0.597666,0.048795,-0.354999,0.02452,0.118526,-0.068657,0.359079
6,5L,5L,-0.385695,-0.036596,-0.076508,0.063928,-0.026503,0.233805,-0.823886,0.471842,0.048795,0.102011,-0.073561,-0.092187,-0.147122,-0.163218
6,5P,5P,-0.141421,-0.58554,0.0,-1.523624,0.0,0.0,1.647772,0.173009,0.78072,0.0,-0.269725,0.0,-0.539449,0.0
6,5S,5S,0.0,3.51324,0.0,0.0,0.0,0.0,1.235829,0.0,4.09878,0.0,0.0,0.0,0.0,0.0
6,7F,7F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D1,2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D1,2D4,-0.899954,0.0,0.52288,-0.03166,-0.45939,0.0,0.0,-2.606363,0.0,-0.924512,-0.364303,0.009783,0.058849,0.391528
7,2D1,2D5,0.10729,0.0,-2.656074,0.02134,0.731355,1.235528,0.0,-0.131254,0.0,-1.362089,0.245554,0.791302,-0.212814,-0.120318
7,2D1,2D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D1,2D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D1,2D3,-0.408248,-4.507489,-1.54005,1.130997,0.0,0.0,0.792785,-0.035674,-1.032966,-0.352928,-0.378191,-0.041421,-0.155726,0.401055
7,2D1,2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D2,2D3,-0.639602,0.0,-1.130997,-0.682522,1.523624,0.0,0.0,-0.894241,0.0,-0.753998,-0.697071,0.097341,-0.68313,0.376999
7,2D2,2D4,-0.621053,1.751912,-0.737078,-0.333086,-0.595773,-0.599651,0.986013,-0.07627,1.167941,-0.491385,-0.046648,-0.356783,-0.235619,0.56196
7,2D2,2D5,2.297253,0.0,-0.405457,0.043752,-0.171119,-0.782101,0.0,4.386898,0.0,1.607601,-0.427455,0.48671,0.350513,0.071133
7,2D2,2D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D2,2D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D2,2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D2,2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D3,2D6,-0.511766,-2.472066,-0.844618,0.0,0.0,0.0,1.739164,0.626072,3.296088,1.126157,0.248452,0.132169,0.177466,-0.703848
7,2D3,2D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D3,2D1,-0.408248,-4.507489,-1.54005,1.130997,0.0,0.0,0.792785,-0.035674,-1.032966,-0.352928,-0.378191,-0.041421,-0.155726,0.401055
7,2D3,2D2,-0.639602,0.0,-1.130997,-0.682522,1.523624,0.0,0.0,-0.894241,0.0,-0.753998,-0.697071,0.097341,-0.68313,0.376999
7,2D3,2D7,0.0,0.0,0.0,1.384069,-1.121527,0.558789,0.0,0.0,0.0,0.0,-0.27147,0.116642,-0.108588,0.323757
7,2D3,2D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D3,2D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D4,2D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D4,2D1,-0.899954,0.0,0.52288,-0.03166,-0.45939,0.0,0.0,-2.606363,0.0,-0.924512,-0.364303,0.009783,0.058849,0.391528
7,2D4,2D2,-0.621053,1.751912,-0.737078,-0.333086,-0.595773,-0.599651,0.986013,-0.07627,1.167941,-0.491385,-0.046648,-0.356783,-0.235619,0.56196
7,2D4,2D7,-0.130738,0.0,0.398344,0.378083,0.087613,-1.603308,0.0,0.159939,0.0,-0.531125,-0.28497,-0.777511,0.56424,-0.384907
7,2D4,2D6,-0.007326,0.0,0.072542,1.41432,-1.465865,0.0,0.0,0.008962,0.0,-0.096722,-0.782421,-0.686772,-1.086447,1.047822
7,2D4,2D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D4,2D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D5,2D1,0.10729,0.0,-2.656074,0.02134,0.731355,1.235528,0.0,-0.131254,0.0,-1.362089,0.245554,0.791302,-0.212814,-0.120318
7,2D5,2D2,2.297253,0.0,-0.405457,0.043752,-0.171119,-0.782101,0.0,4.386898,0.0,1.607601,-0.427455,0.48671,0.350513,0.071133
7,2D5,2D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D5,2D6,-0.085588,0.0,-0.22818,0.045395,1.091558,0.492805,0.0,0.104705,0.0,0.30424,0.195884,0.46291,0.091413,-0.387544
7,2D5,2D7,-0.41963,0.0,-0.198178,-0.299727,0.401078,-1.23884,0.0,0.513357,0.0,0.264237,-1.498228,-0.338377,-0.535264,0.878658
7,2D5,2D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D5,2D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D6,2D5,-0.085588,0.0,-0.22818,0.045395,1.091558,0.492805,0.0,0.104705,0.0,0.30424,0.195884,0.46291,0.091413,-0.387544
7,2D6,2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D6,2D3,-0.511766,-2.472066,-0.844618,0.0,0.0,0.0,1.739164,0.626072,3.296088,1.126157,0.248452,0.132169,0.177466,-0.703848
7,2D6,2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D6,2D4,-0.007326,0.0,0.072542,1.41432,-1.465865,0.0,0.0,0.008962,0.0,-0.096722,-0.782421,-0.686772,-1.086447,1.047822
7,2D6,2D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D6,2D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D7,2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D7,2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D7,2D3,0.0,0.0,0.0,1.384069,-1.121527,0.558789,0.0,0.0,0.0,0.0,-0.27147,0.116642,-0.108588,0.323757
7,2D7,2D4,-0.130738,0.0,0.398344,0.378083,0.087613,-1.603308,0.0,0.159939,0.0,-0.531125,-0.28497,-0.777511,0.56424,-0.384907
7,2D7,2D5,-0.41963,0.0,-0.198178,-0.299727,0.401078,-1.23884,0.0,0.513357,0.0,0.264237,-1.498228,-0.338377,-0.535264,0.878658
7,2D7,2D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2D7,2D7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F10,0.0,0.0,-4.302823,0.0,0.0,0.0,0.0,0.0,0.0,-3.227117,0.0,0.0,0.0,0.0
7,2F1,2F8,0.0,-4.535574,0.0,0.0,0.0,0.0,0.0,0.0,-3.40168,0.0,0.0,0.0,0.0,0.0
7,2F1,2F2,-2.22486,0.0,0.0,0.0,0.0,0.0,0.0,-2.226922,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F9,0.0,0.0,-1.434274,0.0,0.0,0.0,0.0,0.0,0.0,-1.075706,0.0,0.0,0.0,0.0
7,2F1,2F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F1,2F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F10,2F1,0.0,0.0,-4.302823,0.0,0.0,0.0,0.0,0.0,0.0,-3.227117,0.0,0.0,0.0,0.0
7,2F10,2F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F10,2F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F10,2F4,-0.039065,0.0,-0.505869,-0.814991,-0.383691,0.081794,0.0,0.047791,0.0,0.674492,-0.238423,1.139678,0.10729,-0.120681
7,2F10,2F3,0.0,0.0,-0.358569,0.0,1.725164,0.0,0.0,0.0,0.0,0.478091,0.0,0.385758,0.0,-0.996024
7,2F10,2F7,0.045455,0.0,-0.42414,-0.366656,0.043312,-1.498951,0.0,-0.055607,0.0,0.565521,-1.716516,0.514039,-0.693542,0.562154
7,2F10,2F5,0.393648,0.0,0.224888,-0.113094,0.346237,-1.442366,0.0,-0.481571,0.0,-0.29985,-0.750781,0.193552,0.360375,0.212394
7,2F10,2F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F10,2F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F10,2F6,0.395314,0.0,1.392678,0.054602,0.376678,-1.396741,0.0,-0.48361,0.0,-1.856904,0.339282,-2.089497,0.075396,-0.756981
7,2F2,2F4,0.100711,1.751912,-1.211973,0.156726,-0.259901,0.428322,0.986013,0.800837,1.167941,-0.807982,-0.544228,-0.20862,-1.139678,0.277022
7,2F2,2F5,-0.641316,0.0,2.721666,0.473781,0.201456,0.0,0.0,-0.896637,0.0,0.558291,0.139788,-0.810844,0.237639,-0.407087
7,2F2,2F6,-0.902351,0.0,2.628066,-0.020333,0.033718,0.963182,0.0,-1.818182,0.0,1.752044,0.161977,0.452376,-0.13768,0.087602
7,2F2,2F7,-1.110792,0.0,-0.604367,-0.002338,0.317915,-0.885998,0.0,-1.553021,0.0,-1.611646,0.24212,-1.19636,-0.169484,0.020146
7,2F2,2F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F2,2F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F2,2F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F2,2F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2F2,2F3,0.23597,0.0,0.0,-1.452718,0.0,0.0,0.0,0.329914,0.0,0.0,0.257172,0.0,0.128586,0.0
7,2F2,2F1,-2.22486,0.0,0.0,0.0,0.0,0.0,0.0,-2.226922,0.0,0.0,0.0,0.0,0.0,0.0
7,2F3,2F9,0.0,0.0,0.478091,0.0,0.0,0.0,0.0,0.0,0.0,-0.637455,0.0,0.128586,0.0,0.996024
7,2F3,2F10,0.0,0.0,-0.358569,0.0,1.725164,0.0,0.0,0.0,0.0,0.478091,0.0,0.385758,0.0,-0.996024
7,2F3,2F2,0.23597,0.0,0.0,-1.452718,0.0,0.0,0.0,0.329914,0.0,0.0,0.257172,0.0,0.128586,0.0
7,2F3,2F8,0.0,-4.157609,0.0,0.0,0.0,0.0,1.32954,0.0,5.543479,0.0,0.0,0.0,0.0,0.0
